Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2020-01-14,20:00,23.38,40.15,234.00,,,,,,4.00,5.00,-57.00,56.00,-60.00,64.00,-57.00,54.00,-59.00,51.00
2020-01-14,20:15,23.22,40.40,446.00,,,,,,4.00,5.00,-59.00,51.00,-54.00,49.00,-69.00,70.00,-61.00,71.00
2020-01-14,20:30,23.36,40.33,383.00,,,,,,4.00,5.00,-55.00,55.00,-60.00,52.00,-57.00,71.00,-57.00,55.00
2020-01-14,20:45,23.54,39.80,357.00,,,,,,4.00,5.00,-57.00,56.00,-68.00,51.00,-64.00,54.00,-70.00,67.00
2020-01-14,21:00,23.43,39.82,317.00,,,,,,4.00,6.00,-60.00,64.00,-61.00,58.00,-59.00,56.00,-62.00,52.00
2020-01-14,21:15,23.29,40.04,344.00,,,,,,4.00,8.00,-50.00,51.00,-59.00,52.00,-59.00,57.00,-60.00,61.00
2020-01-14,21:30,23.15,39.96,211.00,,,,,,4.00,5.00,-52.00,53.00,-51.00,50.00,-51.00,60.00,-54.00,61.00
2020-01-14,21:45,22.99,39.95,429.00,,,,,,4.00,5.00,-52.00,49.00,-61.00,46.00,-54.00,62.00,-52.00,56.00
2020-01-14,22:00,22.83,40.16,260.00,,,,,,4.00,5.00,-56.00,59.00,-53.00,50.00,-56.00,47.00,-53.00,58.00
2020-01-14,22:15,22.71,40.21,24.00,,,,,,4.00,5.00,-50.00,51.00,-51.00,47.00,-57.00,49.00,-54.00,54.00
2020-01-14,22:30,22.51,40.35,396.00,,,,,,0.00,5.00,-56.00,52.00,-61.00,62.00,-85.00,66.00,-68.00,65.00
2020-01-14,22:45,22.40,40.38,24.00,,,,,,0.00,0.00,-50.00,54.00,-49.00,53.00,-52.00,52.00,-57.00,61.00
2020-01-14,23:00,22.30,40.46,26.00,,,,,,0.00,0.00,-53.00,51.00,-55.00,57.00,-51.00,56.00,-72.00,55.00
2020-01-14,23:15,22.18,40.55,369.00,,,,,,0.00,0.00,-56.00,54.00,-53.00,57.00,-58.00,56.00,-53.00,56.00
2020-01-14,23:30,22.04,40.71,26.00,,,,,,0.00,0.00,-49.00,53.00,-59.00,53.00,-62.00,60.00,-64.00,49.00
2020-01-14,23:45,21.87,40.82,23.00,,,,,,0.00,0.00,-53.00,62.00,-53.00,51.00,-52.00,50.00,-50.00,55.00
2020-01-15,00:00,21.79,40.94,22.00,,,,,,0.00,0.00,-56.00,50.00,-59.00,50.00,-51.00,48.00,-53.00,52.00
2020-01-15,00:15,21.83,40.78,23.00,,,,,,0.00,0.00,-50.00,52.00,-55.00,53.00,-55.00,51.00,-52.00,63.00
2020-01-15,00:30,21.83,40.68,24.00,,,,,,0.00,0.00,-60.00,55.00,-50.00,47.00,-52.00,47.00,-56.00,50.00
2020-01-15,00:45,21.70,40.81,25.00,,,,,,0.00,0.00,-51.00,49.00,-51.00,48.00,-61.00,49.00,-56.00,49.00
2020-01-15,01:00,21.60,40.90,22.00,,,,,,0.00,0.00,-53.00,54.00,-54.00,50.00,-50.00,51.00,-58.00,54.00
2020-01-15,01:15,21.47,41.00,23.00,,,,,,0.00,0.00,-53.00,56.00,-54.00,47.00,-61.00,47.00,-53.00,55.00
2020-01-15,01:30,21.43,41.06,23.00,,,,,,0.00,0.00,-54.00,49.00,-46.00,55.00,-61.00,51.00,-61.00,49.00
2020-01-15,01:45,21.44,40.96,26.00,,,,,,0.00,0.00,-52.00,49.00,-48.00,47.00,-53.00,48.00,-49.00,47.00
2020-01-15,02:00,21.45,40.83,21.00,,,,,,0.00,0.00,-52.00,51.00,-57.00,53.00,-55.00,51.00,-55.00,58.00
2020-01-15,02:15,21.44,40.84,25.00,,,,,,0.00,0.00,-47.00,57.00,-50.00,51.00,-50.00,54.00,-57.00,56.00
2020-01-15,02:30,21.45,40.76,22.00,,,,,,0.00,0.00,-57.00,55.00,-54.00,49.00,-48.00,53.00,-60.00,55.00
2020-01-15,02:45,21.41,40.82,20.00,,,,,,0.00,0.00,-55.00,51.00,-49.00,55.00,-56.00,52.00,-53.00,58.00
2020-01-15,03:00,21.39,40.77,22.00,,,,,,0.00,0.00,-51.00,53.00,-53.00,48.00,-49.00,46.00,-54.00,53.00
2020-01-15,03:15,21.38,40.78,23.00,,,,,,0.00,0.00,-49.00,48.00,-55.00,43.00,-53.00,56.00,-58.00,47.00
2020-01-15,03:30,21.33,40.74,20.00,,,,,,0.00,0.00,-54.00,51.00,-55.00,51.00,-53.00,53.00,-57.00,50.00
2020-01-15,03:45,21.28,40.70,24.00,,,,,,0.00,0.00,-59.00,49.00,-49.00,46.00,-49.00,54.00,-57.00,54.00
2020-01-15,04:00,21.24,40.72,39.00,,,,,,0.00,0.00,-57.00,59.00,-50.00,51.00,-53.00,49.00,-58.00,60.00
2020-01-15,04:15,21.40,40.58,26.00,,,,,,0.00,0.00,-57.00,54.00,-51.00,50.00,-57.00,49.00,-59.00,54.00
2020-01-15,04:30,21.75,39.90,24.00,,,,,,0.00,0.00,-61.00,63.00,-56.00,50.00,-53.00,56.00,-59.00,52.00
2020-01-15,04:45,21.79,39.84,27.00,,,,,,0.00,0.00,-60.00,59.00,-52.00,50.00,-51.00,55.00,-63.00,50.00
2020-01-15,05:00,21.85,39.76,22.00,,,,,,0.00,0.00,-55.00,56.00,-51.00,48.00,-56.00,54.00,-56.00,52.00
2020-01-15,05:15,21.95,39.69,23.00,,,,,,0.00,0.00,-54.00,54.00,-57.00,45.00,-62.00,57.00,-61.00,52.00
2020-01-15,05:30,22.09,39.52,26.00,,,,,,0.00,0.00,-50.00,52.00,-51.00,50.00,-51.00,53.00,-57.00,58.00
2020-01-15,05:45,22.06,39.60,28.00,,,,,,0.00,0.00,-57.00,54.00,-51.00,52.00,-51.00,62.00,-55.00,58.00
2020-01-15,06:00,22.12,39.62,26.00,,,,,,0.00,0.00,-58.00,51.00,-58.00,55.00,-53.00,49.00,-50.00,57.00
2020-01-15,06:15,22.22,39.50,32.00,,,,,,0.00,0.00,-54.00,54.00,-57.00,48.00,-54.00,57.00,-60.00,57.00
2020-01-15,06:30,22.22,39.69,300.00,,,,,,0.00,6.00,-54.00,60.00,-50.00,49.00,-56.00,53.00,-60.00,61.00
2020-01-15,06:45,22.26,40.24,322.00,,,,,,5.00,5.00,-64.00,55.00,-55.00,54.00,-73.00,56.00,-65.00,66.00
2020-01-15,07:00,22.60,39.78,145.00,,,,,,5.00,6.00,-53.00,53.00,-53.00,49.00,-54.00,51.00,-61.00,55.00
2020-01-15,07:15,22.65,39.75,24.00,,,,,,5.00,6.00,-50.00,52.00,-55.00,51.00,-55.00,55.00,-52.00,52.00
2020-01-15,07:30,22.53,39.91,29.00,,,,,,6.00,7.00,-58.00,50.00,-55.00,47.00,-51.00,55.00,-59.00,60.00
2020-01-15,07:45,22.36,40.24,346.00,,,,,,3.00,7.00,-64.00,54.00,-53.00,51.00,-63.00,57.00,-60.00,56.00
2020-01-15,08:00,22.23,40.35,23.00,,,,,,4.00,5.00,-61.00,60.00,-47.00,60.00,-49.00,56.00,-59.00,53.00
2020-01-15,08:15,22.18,40.61,391.00,,,,,,4.00,6.00,-66.00,53.00,-51.00,49.00,-64.00,59.00,-63.00,56.00
2020-01-15,08:30,22.67,40.23,398.00,,,,,,6.00,7.00,-52.00,55.00,-57.00,47.00,-56.00,60.00,-64.00,52.00
2020-01-15,08:45,22.94,39.49,30.00,,,,,,6.00,8.00,-49.00,50.00,-49.00,55.00,-49.00,60.00,-51.00,55.00
2020-01-15,09:00,22.82,39.59,38.00,,,,,,7.00,8.00,-52.00,53.00,-52.00,51.00,-56.00,59.00,-63.00,51.00
2020-01-15,09:15,22.61,39.97,330.00,,,,,,6.00,9.00,-60.00,52.00,-59.00,52.00,-57.00,55.00,-68.00,51.00
2020-01-15,09:30,22.50,40.07,26.00,,,,,,6.00,9.00,-57.00,56.00,-52.00,47.00,-54.00,51.00,-55.00,61.00
2020-01-15,09:45,22.33,40.29,362.00,,,,,,6.00,8.00,-59.00,48.00,-55.00,53.00,-69.00,55.00,-62.00,71.00
2020-01-15,10:00,22.18,40.46,303.00,,,,,,8.00,15.00,-45.00,46.00,-47.00,53.00,-51.00,51.00,-51.00,49.00
2020-01-15,10:15,22.15,40.58,594.00,,,,,,8.00,12.00,-52.00,55.00,-53.00,54.00,-60.00,56.00,-58.00,60.00
2020-01-15,10:30,22.61,40.17,381.00,,,,,,11.00,22.00,-55.00,50.00,-52.00,55.00,-56.00,66.00,-56.00,58.00
2020-01-15,10:45,22.93,39.28,69.00,,,,,,9.00,11.00,-57.00,56.00,-53.00,51.00,-65.00,59.00,-62.00,58.00
2020-01-15,11:00,22.82,39.47,336.00,,,,,,8.00,9.00,-64.00,64.00,-56.00,49.00,-53.00,55.00,-53.00,60.00
2020-01-15,11:15,22.66,39.44,206.00,,,,,,7.00,8.00,-61.00,51.00,-57.00,47.00,-48.00,62.00,-62.00,55.00
2020-01-15,11:30,22.47,39.80,311.00,,,,,,6.00,7.00,-57.00,52.00,-56.00,58.00,-76.00,63.00,-58.00,66.00
2020-01-15,11:45,22.39,39.95,28.00,,,,,,5.00,6.00,-51.00,53.00,-58.00,50.00,-53.00,44.00,-54.00,59.00
2020-01-15,12:00,22.26,40.20,31.00,,,,,,6.00,7.00,-56.00,54.00,-53.00,49.00,-53.00,56.00,-56.00,56.00
2020-01-15,12:15,22.13,40.35,299.00,,,,,,6.00,7.00,-47.00,52.00,-59.00,54.00,-64.00,70.00,-61.00,63.00
2020-01-15,12:30,22.22,40.35,56.00,,,,,,7.00,8.00,-56.00,52.00,-51.00,48.00,-60.00,49.00,-50.00,58.00
2020-01-15,12:45,22.50,39.82,23.00,,,,,,7.00,8.00,-63.00,56.00,-59.00,54.00,-62.00,52.00,-59.00,61.00
2020-01-15,13:00,22.50,40.09,35.00,,,,,,7.00,7.00,-54.00,54.00,-57.00,49.00,-52.00,47.00,-61.00,49.00
2020-01-15,13:15,22.61,39.86,391.00,,,,,,8.00,23.00,-55.00,51.00,-53.00,47.00,-59.00,58.00,-63.00,54.00
2020-01-15,13:30,22.74,39.71,24.00,,,,,,17.00,25.00,-62.00,54.00,-52.00,47.00,-54.00,68.00,-60.00,57.00
2020-01-15,13:45,22.85,39.70,24.00,,,,,,7.00,21.00,-53.00,55.00,-57.00,51.00,-53.00,51.00,-56.00,61.00
2020-01-15,14:00,22.89,39.78,58.00,,,,,,6.00,8.00,-60.00,62.00,-55.00,56.00,-57.00,51.00,-63.00,52.00
2020-01-15,14:15,22.89,39.89,366.00,,,,,,4.00,7.00,-49.00,58.00,-55.00,68.00,-72.00,53.00,-72.00,64.00
2020-01-15,14:30,23.09,39.63,69.00,,,,,,3.00,4.00,-59.00,53.00,-51.00,53.00,-60.00,55.00,-58.00,58.00
2020-01-15,14:45,23.11,39.83,337.00,,,,,,2.00,4.00,-51.00,56.00,-56.00,51.00,-58.00,54.00,-59.00,57.00
2020-01-15,15:00,23.02,40.30,351.00,,,,,,1.00,3.00,-52.00,52.00,-55.00,58.00,-56.00,58.00,-56.00,68.00
2020-01-15,15:15,23.36,40.21,362.00,,,,,,1.00,6.00,-53.00,54.00,-52.00,51.00,-62.00,63.00,-59.00,69.00
2020-01-15,15:30,23.52,40.20,313.00,,,,,,4.00,5.00,-59.00,64.00,-61.00,57.00,-66.00,55.00,-63.00,67.00
2020-01-15,15:45,23.16,37.75,381.00,,,,,,4.00,5.00,-48.00,47.00,-54.00,53.00,-49.00,46.00,-66.00,50.00
2020-01-15,16:00,23.44,37.74,26.00,,,,,,4.00,5.00,-59.00,57.00,-53.00,50.00,-55.00,51.00,-56.00,53.00
2020-01-15,16:15,23.50,37.89,378.00,,,,,,4.00,5.00,-57.00,54.00,-50.00,56.00,-59.00,53.00,-58.00,55.00
2020-01-15,16:30,23.40,38.32,391.00,,,,,,4.00,5.00,-68.00,52.00,-52.00,52.00,-64.00,56.00,-60.00,59.00
2020-01-15,16:45,23.16,38.61,184.00,,,,,,4.00,5.00,-52.00,55.00,-53.00,51.00,-58.00,64.00,-58.00,58.00
2020-01-15,17:00,23.06,38.81,23.00,,,,,,4.00,5.00,-48.00,47.00,-51.00,50.00,-47.00,50.00,-50.00,60.00
2020-01-15,17:15,23.37,38.73,49.00,,,,,,4.00,5.00,-54.00,55.00,-50.00,66.00,-51.00,50.00,-57.00,54.00
2020-01-15,17:30,23.46,38.87,416.00,,,,,,4.00,5.00,-52.00,58.00,-57.00,54.00,-67.00,57.00,-55.00,51.00
2020-01-15,17:45,23.39,39.41,378.00,,,,,,4.00,5.00,-57.00,60.00,-53.00,53.00,-83.00,74.00,-55.00,62.00
2020-01-15,18:00,23.29,39.49,23.00,,,,,,4.00,5.00,-55.00,49.00,-52.00,52.00,-54.00,48.00,-59.00,53.00
2020-01-15,18:15,23.11,39.56,360.00,,,,,,4.00,5.00,-57.00,53.00,-53.00,52.00,-73.00,53.00,-54.00,64.00
2020-01-15,18:30,23.09,39.85,25.00,,,,,,4.00,5.00,-53.00,54.00,-49.00,53.00,-55.00,55.00,-54.00,55.00
2020-01-15,18:45,23.44,39.40,434.00,,,,,,4.00,5.00,-62.00,56.00,-57.00,49.00,-61.00,55.00,-53.00,67.00
2020-01-15,19:00,23.56,39.36,349.00,,,,,,4.00,5.00,-52.00,56.00,-55.00,59.00,-58.00,65.00,-61.00,66.00
2020-01-15,19:15,23.54,39.28,215.00,,,,,,4.00,5.00,-52.00,53.00,-50.00,53.00,-50.00,48.00,-69.00,49.00
2020-01-15,19:30,23.34,39.30,346.00,,,,,,4.00,5.00,-55.00,48.00,-52.00,47.00,-63.00,60.00,-64.00,61.00
2020-01-15,19:45,23.16,39.44,27.00,,,,,,4.00,5.00,-60.00,58.00,-65.00,51.00,-56.00,52.00,-54.00,56.00
2020-01-15,20:00,23.03,39.56,59.00,,,,,,4.00,5.00,-52.00,57.00,-55.00,51.00,-57.00,50.00,-62.00,52.00
2020-01-15,20:15,23.35,38.96,355.00,,,,,,4.00,5.00,-56.00,57.00,-58.00,58.00,-57.00,51.00,-64.00,67.00
2020-01-15,20:30,23.55,38.90,385.00,,,,,,4.00,5.00,-54.00,54.00,-49.00,51.00,-60.00,49.00,-60.00,60.00
2020-01-15,20:45,23.60,38.62,364.00,,,,,,4.00,5.00,-57.00,58.00,-53.00,50.00,-69.00,52.00,-59.00,55.00
2020-01-15,21:00,23.32,39.12,279.00,,,,,,4.00,6.00,-56.00,49.00,-52.00,50.00,-55.00,54.00,-66.00,59.00
2020-01-15,21:15,23.21,39.18,126.00,,,,,,4.00,6.00,-58.00,71.00,-56.00,51.00,-53.00,54.00,-63.00,57.00
2020-01-15,21:30,23.05,39.23,23.00,,,,,,4.00,5.00,-56.00,49.00,-53.00,49.00,-53.00,52.00,-63.00,53.00
2020-01-15,21:45,22.85,39.38,325.00,,,,,,4.00,6.00,-54.00,54.00,-63.00,53.00,-60.00,50.00,-57.00,59.00
2020-01-15,22:00,22.65,39.66,136.00,,,,,,4.00,6.00,-57.00,49.00,-52.00,50.00,-57.00,49.00,-50.00,51.00
2020-01-15,22:15,22.51,39.84,51.00,,,,,,4.00,5.00,-54.00,52.00,-48.00,46.00,-53.00,55.00,-57.00,61.00
2020-01-15,22:30,22.47,39.68,24.00,,,,,,0.00,5.00,-53.00,54.00,-53.00,48.00,-56.00,47.00,-57.00,54.00
2020-01-15,22:45,22.38,39.77,453.00,,,,,,0.00,0.00,-55.00,51.00,-55.00,51.00,-73.00,71.00,-60.00,71.00
2020-01-15,23:00,22.22,39.96,23.00,,,,,,0.00,0.00,-57.00,55.00,-58.00,47.00,-52.00,55.00,-63.00,52.00
2020-01-15,23:15,22.05,40.08,24.00,,,,,,0.00,0.00,-54.00,49.00,-58.00,51.00,-50.00,47.00,-52.00,50.00
2020-01-15,23:30,21.86,40.25,25.00,,,,,,0.00,0.00,-55.00,51.00,-50.00,47.00,-53.00,57.00,-52.00,51.00
2020-01-15,23:45,21.75,40.39,24.00,,,,,,0.00,0.00,-52.00,50.00,-51.00,52.00,-56.00,50.00,-58.00,54.00
2020-01-16,00:00,21.65,40.47,22.00,,,,,,0.00,0.00,-53.00,51.00,-54.00,50.00,-53.00,54.00,-49.00,51.00
2020-01-16,00:15,21.63,40.38,25.00,,,,,,0.00,0.00,-51.00,49.00,-50.00,51.00,-51.00,58.00,-59.00,52.00
2020-01-16,00:30,21.66,40.27,23.00,,,,,,0.00,0.00,-58.00,50.00,-51.00,53.00,-50.00,47.00,-54.00,56.00
2020-01-16,00:45,21.61,40.22,23.00,,,,,,0.00,0.00,-58.00,51.00,-47.00,43.00,-55.00,56.00,-52.00,66.00
2020-01-16,01:00,21.59,40.20,24.00,,,,,,0.00,0.00,-57.00,55.00,-51.00,52.00,-47.00,52.00,-55.00,51.00
2020-01-16,01:15,21.54,40.15,24.00,,,,,,0.00,0.00,-58.00,58.00,-49.00,48.00,-57.00,54.00,-51.00,53.00
2020-01-16,01:30,21.51,40.11,22.00,,,,,,0.00,0.00,-56.00,54.00,-52.00,55.00,-47.00,49.00,-59.00,57.00
2020-01-16,01:45,21.46,40.20,23.00,,,,,,0.00,0.00,-56.00,53.00,-50.00,56.00,-61.00,56.00,-54.00,55.00
2020-01-16,02:00,21.45,40.15,22.00,,,,,,0.00,0.00,-63.00,52.00,-47.00,44.00,-62.00,46.00,-53.00,55.00
2020-01-16,02:15,21.41,40.18,22.00,,,,,,0.00,0.00,-52.00,50.00,-53.00,47.00,-51.00,51.00,-51.00,66.00
2020-01-16,02:30,21.37,40.16,24.00,,,,,,0.00,0.00,-51.00,54.00,-56.00,60.00,-54.00,53.00,-69.00,51.00
2020-01-16,02:45,21.29,40.23,340.00,,,,,,0.00,0.00,-58.00,55.00,-47.00,58.00,-58.00,49.00,-55.00,55.00
2020-01-16,03:00,21.13,40.42,23.00,,,,,,0.00,0.00,-52.00,55.00,-49.00,56.00,-51.00,48.00,-58.00,51.00
2020-01-16,03:15,21.08,40.38,24.00,,,,,,0.00,0.00,-54.00,48.00,-48.00,51.00,-52.00,58.00,-60.00,53.00
2020-01-16,03:30,21.02,40.38,26.00,,,,,,0.00,0.00,-62.00,59.00,-56.00,41.00,-51.00,47.00,-55.00,58.00
2020-01-16,03:45,20.97,40.45,22.00,,,,,,0.00,0.00,-53.00,49.00,-51.00,49.00,-56.00,55.00,-52.00,51.00
2020-01-16,04:00,20.99,40.38,42.00,,,,,,0.00,0.00,-56.00,58.00,-51.00,50.00,-56.00,49.00,-52.00,63.00
2020-01-16,04:15,21.49,39.69,28.00,,,,,,0.00,0.00,-58.00,51.00,-60.00,52.00,-54.00,57.00,-57.00,53.00
2020-01-16,04:30,21.90,39.15,25.00,,,,,,0.00,0.00,-54.00,50.00,-57.00,48.00,-54.00,53.00,-59.00,58.00
2020-01-16,04:45,22.08,39.03,23.00,,,,,,0.00,0.00,-55.00,63.00,-53.00,55.00,-52.00,52.00,-60.00,50.00
2020-01-16,05:00,22.19,39.02,30.00,,,,,,0.00,0.00,-50.00,59.00,-49.00,53.00,-53.00,52.00,-53.00,56.00
2020-01-16,05:15,22.16,39.03,111.00,,,,,,0.00,1.00,-56.00,52.00,-53.00,49.00,-53.00,49.00,-54.00,56.00
2020-01-16,05:30,22.25,38.98,22.00,,,,,,1.00,2.00,-52.00,52.00,-52.00,54.00,-53.00,57.00,-57.00,51.00
2020-01-16,05:45,22.39,38.91,27.00,,,,,,1.00,1.00,-56.00,55.00,-65.00,52.00,-65.00,56.00,-61.00,50.00
2020-01-16,06:00,22.36,38.98,23.00,,,,,,1.00,2.00,-59.00,54.00,-57.00,55.00,-58.00,57.00,-58.00,63.00
2020-01-16,06:15,22.22,39.14,26.00,,,,,,1.00,1.00,-53.00,57.00,-52.00,47.00,-54.00,49.00,-54.00,52.00
2020-01-16,06:30,22.09,39.29,375.00,,,,,,1.00,7.00,-60.00,56.00,-47.00,46.00,-58.00,46.00,-47.00,57.00
2020-01-16,06:45,22.32,39.34,36.00,,,,,,5.00,5.00,-58.00,54.00,-52.00,50.00,-51.00,50.00,-52.00,52.00
2020-01-16,07:00,22.65,38.95,436.00,,,,,,5.00,6.00,-58.00,55.00,-54.00,59.00,-72.00,53.00,-58.00,70.00
2020-01-16,07:15,22.69,39.02,298.00,,,,,,1.00,6.00,-55.00,57.00,-51.00,57.00,-80.00,66.00,-62.00,58.00
2020-01-16,07:30,22.60,39.11,369.00,,,,,,1.00,2.00,-53.00,59.00,-54.00,52.00,-55.00,53.00,-55.00,53.00
2020-01-16,07:45,22.48,39.30,30.00,,,,,,2.00,3.00,-52.00,57.00,-50.00,48.00,-53.00,53.00,-49.00,51.00
2020-01-16,08:00,22.35,39.47,255.00,,,,,,3.00,4.00,-51.00,54.00,-52.00,62.00,-48.00,46.00,-56.00,51.00
2020-01-16,08:15,22.73,39.06,324.00,,,,,,4.00,5.00,-56.00,58.00,-52.00,57.00,-54.00,48.00,-53.00,60.00
2020-01-16,08:30,23.01,38.68,333.00,,,,,,5.00,6.00,-61.00,58.00,-65.00,48.00,-68.00,51.00,-59.00,62.00
2020-01-16,08:45,23.00,38.70,310.00,,,,,,6.00,8.00,-51.00,54.00,-57.00,48.00,-61.00,50.00,-56.00,60.00
2020-01-16,09:00,22.96,38.82,28.00,,,,,,6.00,8.00,-48.00,55.00,-46.00,49.00,-54.00,47.00,-56.00,57.00
2020-01-16,09:15,23.21,38.69,342.00,,,,,,5.00,6.00,-50.00,52.00,-50.00,51.00,-71.00,62.00,-66.00,55.00
2020-01-16,09:30,23.27,38.54,214.00,,,,,,6.00,8.00,-57.00,51.00,-50.00,55.00,-54.00,55.00,-58.00,56.00
2020-01-16,09:45,23.13,37.87,24.00,,,,,,6.00,12.00,-54.00,57.00,-47.00,64.00,-62.00,50.00,-54.00,53.00
2020-01-16,10:00,22.92,35.86,22.00,,,,,,6.00,15.00,-50.00,59.00,-51.00,44.00,-57.00,58.00,-60.00,59.00
2020-01-16,10:15,23.03,33.99,408.00,,,,,,15.00,17.00,-56.00,55.00,-58.00,52.00,-62.00,59.00,-65.00,58.00
2020-01-16,10:30,23.28,34.08,26.00,,,,,,17.00,17.00,-49.00,55.00,-54.00,47.00,-59.00,51.00,-57.00,53.00
2020-01-16,10:45,23.25,34.78,338.00,,,,,,16.00,18.00,-57.00,59.00,-57.00,53.00,-57.00,65.00,-61.00,76.00
2020-01-16,11:00,23.17,35.24,383.00,,,,,,16.00,20.00,-51.00,60.00,-63.00,64.00,-69.00,118.00,-67.00,98.00
2020-01-16,11:15,23.07,35.94,289.00,,,,,,18.00,19.00,-56.00,50.00,-55.00,53.00,-67.00,50.00,-72.00,78.00
2020-01-16,11:30,22.96,36.34,305.00,,,,,,18.00,21.00,-52.00,50.00,-59.00,57.00,-63.00,55.00,-72.00,63.00
2020-01-16,11:45,23.11,36.50,329.00,,,,,,19.00,21.00,-54.00,59.00,-56.00,52.00,-73.00,57.00,-74.00,61.00
2020-01-16,12:00,23.44,36.06,204.00,,,,,,20.00,21.00,-51.00,52.00,-50.00,53.00,-64.00,61.00,-54.00,60.00
2020-01-16,12:15,23.50,36.37,314.00,,,,,,17.00,20.00,-53.00,53.00,-56.00,67.00,-75.00,61.00,-59.00,56.00
2020-01-16,12:30,23.34,36.70,88.00,,,,,,19.00,21.00,-62.00,48.00,-54.00,53.00,-56.00,48.00,-58.00,55.00
2020-01-16,12:45,23.12,37.21,287.00,,,,,,19.00,21.00,-59.00,53.00,-51.00,50.00,-61.00,55.00,-66.00,52.00
2020-01-16,13:00,23.00,37.58,113.00,,,,,,18.00,21.00,-54.00,53.00,-57.00,54.00,-54.00,49.00,-54.00,65.00
2020-01-16,13:15,23.22,37.41,347.00,,,,,,17.00,21.00,-59.00,52.00,-60.00,50.00,-61.00,52.00,-58.00,56.00
2020-01-16,13:30,23.29,37.46,302.00,,,,,,17.00,19.00,-49.00,59.00,-54.00,43.00,-64.00,63.00,-55.00,56.00
2020-01-16,13:45,23.28,37.36,343.00,,,,,,7.00,18.00,-54.00,51.00,-54.00,53.00,-60.00,51.00,-57.00,56.00
2020-01-16,14:00,23.11,37.44,316.00,,,,,,6.00,7.00,-57.00,54.00,-53.00,57.00,-67.00,55.00,-57.00,68.00
2020-01-16,14:15,23.08,37.63,386.00,,,,,,5.00,6.00,-55.00,56.00,-53.00,57.00,-65.00,64.00,-60.00,63.00
2020-01-16,14:30,23.49,37.31,310.00,,,,,,4.00,5.00,-60.00,52.00,-54.00,51.00,-59.00,57.00,-72.00,54.00
2020-01-16,14:45,23.55,37.13,26.00,,,,,,3.00,4.00,-58.00,54.00,-51.00,55.00,-55.00,54.00,-57.00,55.00
2020-01-16,15:00,23.34,37.38,386.00,,,,,,1.00,3.00,-62.00,56.00,-61.00,49.00,-70.00,69.00,-67.00,66.00
2020-01-16,15:15,23.11,37.87,270.00,,,,,,0.00,1.00,-54.00,65.00,-54.00,50.00,-52.00,53.00,-56.00,55.00
2020-01-16,15:30,23.10,38.14,345.00,,,,,,0.00,6.00,-56.00,50.00,-63.00,51.00,-72.00,50.00,-57.00,62.00
2020-01-16,15:45,23.44,37.68,348.00,,,,,,4.00,5.00,-63.00,59.00,-56.00,48.00,-71.00,59.00,-60.00,56.00
2020-01-16,16:00,23.53,37.76,22.00,,,,,,4.00,5.00,-53.00,51.00,-54.00,52.00,-56.00,49.00,-56.00,61.00
2020-01-16,16:15,23.42,37.88,30.00,,,,,,4.00,5.00,-66.00,52.00,-53.00,54.00,-58.00,54.00,-62.00,50.00
2020-01-16,16:30,23.23,38.20,393.00,,,,,,4.00,5.00,-59.00,64.00,-51.00,50.00,-57.00,70.00,-61.00,59.00
2020-01-16,16:45,23.09,38.26,300.00,,,,,,4.00,5.00,-52.00,55.00,-56.00,57.00,-59.00,53.00,-50.00,57.00
2020-01-16,17:00,23.10,38.14,244.00,,,,,,4.00,5.00,-60.00,50.00,-59.00,53.00,-51.00,58.00,-61.00,58.00
2020-01-16,17:15,23.47,37.66,27.00,,,,,,4.00,5.00,-62.00,54.00,-47.00,54.00,-50.00,55.00,-57.00,51.00
2020-01-16,17:30,23.50,37.73,43.00,,,,,,4.00,5.00,-56.00,62.00,-51.00,49.00,-57.00,57.00,-70.00,61.00
2020-01-16,17:45,23.37,38.25,320.00,,,,,,4.00,5.00,-56.00,48.00,-48.00,56.00,-65.00,45.00,-66.00,50.00
2020-01-16,18:00,23.33,38.03,52.00,,,,,,4.00,5.00,-59.00,52.00,-57.00,49.00,-56.00,48.00,-63.00,52.00
2020-01-16,18:15,23.14,38.13,389.00,,,,,,4.00,5.00,-53.00,48.00,-57.00,52.00,-67.00,57.00,-67.00,52.00
2020-01-16,18:30,23.08,38.28,393.00,,,,,,4.00,5.00,-59.00,52.00,-53.00,53.00,-55.00,60.00,-60.00,58.00
2020-01-16,18:45,23.49,37.79,431.00,,,,,,4.00,5.00,-55.00,57.00,-58.00,48.00,-60.00,61.00,-59.00,65.00
2020-01-16,19:00,23.62,37.58,317.00,,,,,,4.00,5.00,-57.00,51.00,-53.00,45.00,-58.00,61.00,-58.00,59.00
2020-01-16,19:15,23.52,37.61,216.00,,,,,,4.00,5.00,-60.00,55.00,-60.00,50.00,-57.00,55.00,-54.00,56.00
2020-01-16,19:30,23.29,38.15,28.00,,,,,,4.00,5.00,-51.00,53.00,-52.00,55.00,-52.00,50.00,-53.00,66.00
2020-01-16,19:45,23.07,38.53,23.00,,,,,,4.00,5.00,-56.00,47.00,-58.00,47.00,-53.00,50.00,-57.00,59.00
